transaction_id,date,customer_id,product_id,store_id,quantity,unit_price,promotion_applied,revenue
T108092,2024-06-11,C5159,P1038,S108,2,25.2,0,50.4
T108093,2024-05-07,C5553,P1083,S106,1,40.38,1,36.34
T108094,2024-08-20,C6112,P1006,S112,1,6.02,0,6.02
T108095,2024-07-07,C5015,P1047,S105,2,17.68,0,35.36
T108096,2024-04-06,C6725,P1066,S112,1,169.16,0,169.16
T108097,2024-12-01,C6975,P1097,S112,1,57.0,0,57.0
T108098,2024-08-31,C5113,P1034,S103,2,172.77,0,345.54
T108099,2024-12-01,C5840,P1086,S109,2,20.4,0,40.8
T108100,2024-02-19,C6803,P1086,S112,4,20.4,1,73.44
T108101,2024-04-05,C5354,P1066,S101,1,169.16,0,169.16
T108102,2024-09-05,C6993,P1091,S108,2,279.21,0,558.42
T108103,2024-08-01,C6971,P1028,S111,1,311.94,0,311.94
T108104,2024-04-03,C5950,P1053,S111,1,130.84,0,130.84
T108105,2024-09-28,C5267,P1057,S102,1,151.94,1,136.75
T108106,2024-11-07,C5878,P1035,S105,1,216.25,0,216.25
T108107,2024-09-19,C6897,P1047,S101,1,17.68,0,17.68
T108108,2024-02-28,C6948,P1006,S101,1,6.02,0,6.02
T108109,2024-01-26,C6344,P1052,S108,1,8.16,0,8.16
T108110,2024-09-25,C6366,P1010,S111,2,18.18,0,36.36
T108111,2024-09-13,C5436,P1073,S103,1,344.68,0,344.68
T108112,2024-10-11,C5117,P1045,S108,1,20.96,0,20.96
T108113,2024-12-19,C5223,P1051,S112,2,11.55,1,20.79
T108114,2024-04-14,C6774,P1085,S102,1,321.0,0,321.0
T108115,2024-03-18,C6168,P1072,S109,1,259.15,0,259.15
T108116,2024-02-01,C5238,P1035,S111,5,216.25,0,1081.25
T108117,2024-06-09,C5850,P1085,S108,3,321.0,0,963.0
T108118,2024-02-08,C5926,P1020,S112,1,139.37,0,139.37
T108119,2024-05-27,C6876,P1082,S105,1,15.76,0,15.76
T108120,2024-12-24,C6080,P1041,S104,1,163.54,0,163.54
T108121,2024-11-19,C6699,P1086,S104,1,20.4,0,20.4
T108122,2024-10-25,C5024,P1069,S103,2,196.61,0,393.22
T108123,2024-02-11,C5792,P1095,S109,1,346.02,0,346.02
T108124,2024-02-22,C6066,P1046,S112,2,5.08,0,10.16
T108125,2024-12-12,C5667,P1063,S111,2,1.48,0,2.96
T108126,2024-08-02,C5482,P1023,S108,1,180.16,0,180.16
T108127,2024-04-26,C6841,P1018,S111,1,117.86,0,117.86
T108128,2024-07-08,C5024,P1047,S103,2,17.68,0,35.36
T108129,2024-02-05,C6745,P1000,S112,3,28.57,0,85.71
T108130,2024-03-13,C5434,P1000,S111,2,28.57,0,57.14
T108131,2024-10-09,C5815,P1039,S111,1,93.18,0,93.18
T108132,2024-02-12,C6152,P1078,S110,1,102.27,0,102.27
T108133,2024-08-10,C5627,P1071,S101,1,17.19,1,15.47
T108134,2024-09-04,C6400,P1035,S107,1,216.25,0,216.25
T108135,2024-02-28,C5382,P1058,S110,1,3.34,0,3.34
T108136,2024-08-11,C5148,P1030,S102,2,10.6,0,21.2
T108137,2024-10-31,C5528,P1087,S107,1,21.95,0,21.95
T108138,2024-04-22,C6361,P1028,S101,1,311.94,0,311.94
T108139,2024-05-29,C5830,P1028,S103,1,311.94,0,311.94
T108140,2024-07-10,C5765,P1081,S101,2,268.18,0,536.36
T108141,2024-10-26,C5780,P1006,S110,1,6.02,0,6.02
T108142,2024-07-01,C5000,P1094,S103,2,287.69,0,575.38
T108143,2024-09-07,C6207,P1067,S103,1,135.11,1,121.6
T108144,2024-11-15,C5220,P1001,S106,1,183.09,0,183.09
T108145,2024-11-12,C5302,P1057,S109,1,151.94,1,136.75
T108146,2024-04-30,C6315,P1062,S101,3,258.92,0,776.76
T108147,2024-10-01,C5658,P1084,S106,2,151.16,1,272.09
T108148,2024-06-11,C6577,P1077,S111,1,53.8,0,53.8
T108149,2024-04-09,C5886,P1099,S104,2,152.47,0,304.94
T108150,2024-04-25,C5898,P1099,S111,1,152.47,0,152.47
T108151,2024-07-15,C5604,P1032,S109,1,133.65,0,133.65
T108152,2024-10-31,C5228,P1053,S105,2,130.84,0,261.68
T108153,2024-04-17,C6004,P1084,S111,1,151.16,1,136.04
T108154,2024-03-08,C6836,P1031,S101,1,52.15,0,52.15
T108155,2024-11-12,C6122,P1068,S111,1,105.89,0,105.89
T108156,2024-05-17,C6201,P1041,S109,2,163.54,0,327.08
T108157,2024-12-16,C6166,P1083,S104,2,40.38,1,72.68
T108158,2024-05-25,C6643,P1093,S104,1,9.54,0,9.54
T108159,2024-12-25,C5484,P1013,S105,1,83.23,0,83.23
T108160,2024-03-12,C6411,P1099,S109,1,152.47,0,152.47
T108161,2024-06-07,C5535,P1040,S112,1,282.49,1,254.24
T108162,2024-01-21,C6436,P1078,S110,1,102.27,0,102.27
T108163,2024-12-15,C5288,P1058,S108,2,3.34,0,6.68
T108164,2024-11-25,C6897,P1034,S110,1,172.77,0,172.77
T108165,2024-04-28,C5756,P1045,S102,2,20.96,0,41.92
T108166,2024-09-28,C5302,P1095,S102,1,346.02,0,346.02
T108167,2024-09-29,C6246,P1089,S106,1,28.27,0,28.27
T108168,2024-12-20,C5169,P1009,S102,2,118.85,0,237.7
T108169,2024-12-13,C6548,P1002,S111,1,191.81,0,191.81
T108170,2024-11-02,C5894,P1070,S109,1,231.39,0,231.39
T108171,2024-04-13,C6707,P1084,S107,1,151.16,0,151.16
T108172,2024-07-29,C5807,P1034,S107,4,172.77,0,691.08
T108173,2024-03-29,C5012,P1046,S107,1,5.08,0,5.08
T108174,2024-08-26,C5787,P1017,S111,2,10.04,0,20.08
T108175,2024-11-27,C6784,P1057,S104,2,151.94,0,303.88
T108176,2024-03-02,C5537,P1097,S111,2,57.0,0,114.0
T108177,2024-01-13,C5141,P1012,S102,2,190.29,1,342.52
T108178,2024-05-07,C5724,P1087,S101,2,21.95,0,43.9
T108179,2024-04-01,C5407,P1040,S111,1,282.49,1,254.24
T108180,2024-02-23,C6001,P1064,S110,1,149.24,0,149.24
T108181,2024-11-12,C5855,P1025,S105,1,31.62,1,28.46
T108182,2024-11-17,C6756,P1036,S106,2,93.47,0,186.94
T108183,2024-12-31,C6378,P1053,S111,2,130.84,0,261.68
T108184,2024-11-30,C6046,P1046,S112,2,5.08,0,10.16
T108185,2024-09-22,C5280,P1090,S103,3,266.21,0,798.63
T108186,2024-10-10,C6678,P1003,S103,1,22.93,1,20.64
T108187,2024-12-03,C5803,P1055,S112,1,2.49,0,2.49
T108188,2024-04-16,C6723,P1061,S110,1,163.04,0,163.04
T108189,2024-07-29,C5776,P1069,S106,1,196.61,0,196.61
T108190,2024-08-28,C5746,P1037,S104,2,285.77,0,571.54
T108191,2024-12-03,C6160,P1011,S107,1,276.92,0,276.92
T108192,2024-06-28,C6695,P1031,S111,2,52.15,0,104.3
T108193,2024-09-07,C5215,P1000,S105,1,28.57,0,28.57
T108194,2024-09-20,C5707,P1065,S109,1,568.2,0,568.2
T108195,2024-08-18,C6247,P1032,S111,1,133.65,0,133.65
T108196,2024-10-19,C5308,P1080,S107,2,420.42,0,840.84
T108197,2024-11-29,C6648,P1011,S112,1,276.92,0,276.92
T108198,2024-12-30,C5900,P1083,S107,1,40.38,0,40.38
T108199,2024-02-13,C6026,P1094,S112,1,287.69,0,287.69
T108200,2024-01-17,C5128,P1068,S108,1,105.89,0,105.89
T108201,2024-08-22,C5881,P1063,S108,1,1.48,0,1.48
T108202,2024-03-09,C5003,P1086,S102,1,20.4,1,18.36
T108203,2024-06-19,C6748,P1042,S111,1,71.2,0,71.2
T108204,2024-04-03,C5003,P1038,S105,1,25.2,0,25.2
T108205,2024-03-11,C5975,P1098,S111,2,176.7,0,353.4
T108206,2024-12-17,C5150,P1088,S106,1,310.89,0,310.89
T108207,2024-03-17,C6444,P1081,S109,1,268.18,0,268.18
T108208,2024-02-20,C5738,P1059,S108,1,596.16,0,596.16
T108209,2024-09-22,C6172,P1081,S103,3,268.18,0,804.54
T108210,2024-12-05,C5243,P1009,S104,1,118.85,0,118.85
T108211,2024-01-30,C6048,P1084,S109,1,151.16,0,151.16
T108212,2024-07-13,C6411,P1017,S103,3,10.04,0,30.12
T108213,2024-05-11,C5213,P1082,S102,2,15.76,0,31.52
T108214,2024-09-29,C6365,P1070,S105,2,231.39,0,462.78
T108215,2024-08-19,C5565,P1028,S111,1,311.94,0,311.94
T108216,2024-10-03,C5012,P1045,S101,1,20.96,0,20.96
T108217,2024-11-20,C5424,P1099,S107,1,152.47,0,152.47
T108218,2024-06-05,C6364,P1047,S110,2,17.68,0,35.36
T108219,2024-03-04,C6379,P1077,S112,1,53.8,0,53.8
T108220,2024-03-14,C5546,P1093,S109,1,9.54,0,9.54
T108221,2024-10-18,C6776,P1091,S103,1,279.21,0,279.21
T108222,2024-09-03,C5568,P1022,S104,1,122.72,0,122.72
T108223,2024-12-10,C5593,P1016,S106,2,61.7,0,123.4
T108224,2024-02-08,C6388,P1054,S104,1,250.09,1,225.08
T108225,2024-02-08,C6235,P1062,S112,3,258.92,0,776.76
T108226,2024-03-03,C6808,P1009,S107,1,118.85,0,118.85
T108227,2024-05-18,C5254,P1025,S108,1,31.62,1,28.46
T108228,2024-10-21,C5274,P1089,S102,1,28.27,0,28.27
T108229,2024-08-21,C6170,P1028,S107,2,311.94,0,623.88
T108230,2024-11-14,C5600,P1094,S109,1,287.69,0,287.69
T108231,2024-01-08,C6871,P1075,S108,1,27.06,0,27.06
T108232,2024-08-25,C5059,P1023,S103,1,180.16,1,162.14
T108233,2024-07-15,C5173,P1021,S107,2,33.42,0,66.84
T108234,2024-09-09,C5268,P1052,S111,3,8.16,0,24.48
T108235,2024-07-07,C5793,P1004,S112,2,28.22,0,56.44
T108236,2024-11-14,C5353,P1004,S111,1,28.22,0,28.22
T108237,2024-03-24,C5171,P1037,S112,2,285.77,0,571.54
T108238,2024-03-06,C5669,P1021,S102,1,33.42,0,33.42
T108239,2024-06-06,C5822,P1007,S101,1,250.56,0,250.56
T108240,2024-08-02,C5498,P1075,S108,2,27.06,0,54.12
T108241,2024-02-04,C5149,P1049,S110,1,74.15,1,66.74
T108242,2024-06-01,C6267,P1074,S106,1,531.52,0,531.52
T108243,2024-04-21,C5592,P1092,S107,3,175.96,1,475.09
T108244,2024-01-31,C6960,P1060,S105,1,29.52,0,29.52
T108245,2024-06-01,C6285,P1034,S103,1,172.77,0,172.77
T108246,2024-04-12,C6176,P1088,S104,1,310.89,0,310.89
T108247,2024-06-10,C5076,P1079,S112,1,75.04,0,75.04
T108248,2024-02-01,C6229,P1028,S102,1,311.94,0,311.94
T108249,2024-10-13,C6905,P1034,S104,2,172.77,0,345.54
T108250,2024-12-02,C5159,P1005,S105,1,6.32,0,6.32
T108251,2024-06-24,C6813,P1038,S106,5,25.2,0,126.0
T108252,2024-10-21,C6654,P1039,S101,3,93.18,0,279.54
T108253,2024-10-01,C5936,P1074,S108,1,531.52,0,531.52
T108254,2024-07-27,C5042,P1000,S111,2,28.57,0,57.14
T108255,2024-07-14,C6492,P1015,S110,1,15.36,0,15.36
T108256,2024-09-15,C6027,P1037,S104,2,285.77,0,571.54
T108257,2024-09-09,C5318,P1082,S111,3,15.76,0,47.28
T108258,2024-03-19,C5940,P1003,S110,2,22.93,1,41.27
T108259,2024-06-18,C6506,P1068,S110,2,105.89,0,211.78
T108260,2024-10-06,C6114,P1023,S103,1,180.16,0,180.16
T108261,2024-03-24,C5015,P1057,S109,1,151.94,0,151.94
T108262,2024-04-17,C6210,P1081,S105,1,268.18,0,268.18
T108263,2024-05-28,C5499,P1079,S107,1,75.04,0,75.04
T108264,2024-05-20,C5051,P1062,S111,1,258.92,0,258.92
T108265,2024-01-23,C6809,P1094,S108,3,287.69,0,863.07
T108266,2024-03-12,C5218,P1001,S109,1,183.09,0,183.09
T108267,2024-07-04,C6863,P1075,S106,1,27.06,0,27.06
T108268,2024-04-04,C5144,P1031,S106,1,52.15,0,52.15
T108269,2024-07-02,C5115,P1076,S104,1,158.33,1,142.5
T108270,2024-09-25,C5719,P1087,S106,1,21.95,0,21.95
T108271,2024-02-28,C5340,P1030,S105,2,10.6,0,21.2
T108272,2024-05-20,C5991,P1088,S103,2,310.89,0,621.78
T108273,2024-09-11,C6216,P1044,S106,1,33.2,0,33.2
T108274,2024-08-09,C5127,P1054,S101,3,250.09,0,750.27
T108275,2024-02-13,C6411,P1055,S106,3,2.49,0,7.47
T108276,2024-10-20,C6087,P1051,S108,1,11.55,1,10.4
T108277,2024-10-11,C5037,P1045,S104,1,20.96,0,20.96
T108278,2024-06-01,C6488,P1044,S105,2,33.2,0,66.4
T108279,2024-07-10,C5356,P1055,S102,1,2.49,0,2.49
T108280,2024-03-14,C6361,P1092,S106,2,175.96,1,316.73
T108281,2024-04-05,C5618,P1088,S108,2,310.89,0,621.78
T108282,2024-02-26,C6098,P1098,S108,1,176.7,0,176.7
T108283,2024-12-24,C5517,P1050,S101,1,36.72,0,36.72
T108284,2024-05-13,C5125,P1056,S105,3,525.76,0,1577.28
T108285,2024-10-10,C5401,P1072,S108,1,259.15,0,259.15
T108286,2024-09-11,C6590,P1070,S103,1,231.39,0,231.39
T108287,2024-05-29,C6340,P1052,S105,1,8.16,0,8.16
T108288,2024-02-26,C6174,P1015,S106,1,15.36,0,15.36
T108289,2024-03-15,C6288,P1026,S111,1,199.04,0,199.04
T108290,2024-02-03,C6575,P1062,S111,1,258.92,0,258.92
T108291,2024-03-25,C6781,P1069,S110,4,196.61,0,786.44
T108292,2024-09-10,C6041,P1023,S110,2,180.16,1,324.29
T108293,2024-07-27,C5307,P1032,S105,1,133.65,0,133.65
T108294,2024-07-08,C6964,P1092,S107,1,175.96,1,158.36
T108295,2024-05-19,C6215,P1050,S106,1,36.72,0,36.72
T108296,2024-05-20,C6020,P1084,S111,2,151.16,0,302.32
T108297,2024-07-22,C5540,P1095,S111,1,346.02,0,346.02
T108298,2024-11-27,C5700,P1038,S103,2,25.2,0,50.4
T108299,2024-07-25,C5319,P1053,S102,1,130.84,0,130.84
T108300,2024-01-24,C5561,P1056,S110,1,525.76,0,525.76
T108301,2024-05-07,C5708,P1060,S102,1,29.52,0,29.52
T108302,2024-04-29,C6633,P1019,S111,2,157.28,0,314.56
T108303,2024-05-06,C5581,P1043,S109,1,26.88,0,26.88
T108304,2024-11-26,C6395,P1093,S105,1,9.54,0,9.54
T108305,2024-01-25,C6435,P1034,S108,1,172.77,0,172.77
T108306,2024-08-25,C5164,P1061,S107,1,163.04,0,163.04
T108307,2024-02-07,C5972,P1072,S112,2,259.15,0,518.3
T108308,2024-12-21,C5697,P1039,S112,2,93.18,1,167.72
T108309,2024-01-18,C6938,P1069,S106,2,196.61,0,393.22
T108310,2024-07-31,C6384,P1070,S105,1,231.39,0,231.39
T108311,2024-12-15,C6498,P1095,S110,1,346.02,0,346.02
T108312,2024-06-30,C6007,P1022,S107,1,122.72,0,122.72
T108313,2024-06-13,C6978,P1099,S110,1,152.47,0,152.47
T108314,2024-05-04,C5644,P1086,S105,1,20.4,0,20.4
T108315,2024-09-04,C5997,P1058,S106,1,3.34,0,3.34
T108316,2024-04-08,C5664,P1021,S109,2,33.42,0,66.84
T108317,2024-03-24,C6751,P1043,S112,2,26.88,0,53.76
T108318,2024-01-25,C5680,P1081,S111,1,268.18,0,268.18
T108319,2024-01-20,C6165,P1027,S110,1,91.55,0,91.55
T108320,2024-04-07,C6788,P1071,S101,1,17.19,1,15.47
T108321,2024-02-09,C5032,P1047,S107,2,17.68,0,35.36
T108322,2024-07-24,C6088,P1025,S104,2,31.62,1,56.92
T108323,2024-06-18,C5690,P1061,S107,1,163.04,0,163.04
T108324,2024-11-13,C5937,P1092,S110,1,175.96,0,175.96
T108325,2024-04-26,C5854,P1065,S107,2,568.2,0,1136.4
T108326,2024-06-14,C6186,P1046,S107,1,5.08,0,5.08
T108327,2024-11-04,C6754,P1001,S112,2,183.09,0,366.18
T108328,2024-04-01,C6975,P1073,S109,1,344.68,0,344.68
T108329,2024-11-08,C5514,P1038,S111,1,25.2,0,25.2
T108330,2024-08-16,C5273,P1025,S104,1,31.62,1,28.46
T108331,2024-11-21,C6002,P1004,S110,1,28.22,0,28.22
T108332,2024-07-24,C5602,P1087,S109,1,21.95,0,21.95
T108333,2024-09-08,C5736,P1001,S103,1,183.09,0,183.09
T108334,2024-12-23,C6996,P1012,S107,2,190.29,1,342.52
T108335,2024-02-07,C6186,P1025,S106,1,31.62,1,28.46
T108336,2024-09-10,C5203,P1095,S101,1,346.02,0,346.02
T108337,2024-01-28,C5420,P1092,S112,2,175.96,0,351.92
T108338,2024-11-16,C6348,P1022,S112,2,122.72,0,245.44
T108339,2024-01-30,C6761,P1075,S112,3,27.06,0,81.18
T108340,2024-01-10,C6238,P1042,S102,5,71.2,0,356.0
T108341,2024-05-30,C6257,P1023,S103,1,180.16,1,162.14
T108342,2024-03-13,C5901,P1069,S105,1,196.61,0,196.61
T108343,2024-03-31,C6098,P1043,S110,1,26.88,0,26.88
T108344,2024-06-26,C6600,P1046,S103,1,5.08,0,5.08
T108345,2024-05-17,C5130,P1005,S112,2,6.32,0,12.64
T108346,2024-11-01,C6773,P1030,S107,1,10.6,0,10.6
T108347,2024-07-15,C6328,P1018,S101,1,117.86,0,117.86
T108348,2024-02-28,C6478,P1076,S101,1,158.33,1,142.5
T108349,2024-03-17,C6988,P1011,S102,2,276.92,0,553.84
T108350,2024-05-25,C5922,P1056,S106,1,525.76,0,525.76
T108351,2024-01-20,C6115,P1062,S109,1,258.92,0,258.92
T108352,2024-12-29,C6950,P1032,S110,2,133.65,0,267.3
T108353,2024-11-07,C6094,P1029,S103,2,32.02,1,57.64
T108354,2024-07-01,C6879,P1035,S106,4,216.25,0,865.0
T108355,2024-05-31,C5125,P1067,S110,1,135.11,1,121.6
T108356,2024-12-01,C5585,P1086,S108,1,20.4,0,20.4
T108357,2024-02-21,C5438,P1038,S105,2,25.2,0,50.4
T108358,2024-01-22,C6309,P1022,S106,1,122.72,0,122.72
T108359,2024-07-04,C5361,P1087,S101,1,21.95,0,21.95
T108360,2024-01-29,C6174,P1062,S107,1,258.92,0,258.92
T108361,2024-12-25,C6886,P1047,S101,1,17.68,0,17.68
T108362,2024-02-29,C6356,P1094,S109,1,287.69,0,287.69
T108363,2024-05-07,C5559,P1055,S109,1,2.49,0,2.49
T108364,2024-09-15,C5585,P1007,S103,1,250.56,0,250.56
T108365,2024-11-07,C5248,P1035,S106,1,216.25,0,216.25
T108366,2024-04-28,C5831,P1046,S102,1,5.08,0,5.08
T108367,2024-02-05,C5737,P1017,S103,2,10.04,0,20.08
T108368,2024-05-17,C6714,P1066,S111,2,169.16,0,338.32
T108369,2024-01-04,C5484,P1083,S110,1,40.38,1,36.34
T108370,2024-09-30,C5926,P1070,S109,1,231.39,0,231.39
T108371,2024-10-23,C5120,P1025,S110,2,31.62,1,56.92
T108372,2024-10-26,C6918,P1098,S111,2,176.7,0,353.4
T108373,2024-05-20,C6847,P1030,S103,2,10.6,0,21.2
T108374,2024-10-23,C5854,P1002,S108,1,191.81,0,191.81
T108375,2024-07-23,C5672,P1066,S104,1,169.16,0,169.16
T108376,2024-11-15,C6573,P1018,S102,1,117.86,0,117.86
T108377,2024-02-14,C5300,P1033,S102,1,291.8,0,291.8
T108378,2024-01-15,C5850,P1087,S104,1,21.95,0,21.95
T108379,2024-09-26,C6926,P1043,S107,1,26.88,0,26.88
T108380,2024-10-23,C5716,P1014,S102,3,140.0,0,420.0
T108381,2024-08-14,C5951,P1040,S110,1,282.49,1,254.24
T108382,2024-04-26,C5802,P1017,S102,1,10.04,0,10.04
T108383,2024-09-15,C5085,P1058,S102,1,3.34,0,3.34
T108384,2024-02-13,C5120,P1008,S111,1,29.24,0,29.24
T108385,2024-04-14,C5477,P1060,S106,1,29.52,0,29.52
T108386,2024-02-22,C5089,P1055,S104,2,2.49,0,4.98
T108387,2024-11-16,C5090,P1042,S111,1,71.2,0,71.2
T108388,2024-10-10,C6205,P1041,S107,1,163.54,0,163.54
T108389,2024-02-24,C5312,P1069,S108,1,196.61,0,196.61
T108390,2024-04-28,C6446,P1080,S110,3,420.42,0,1261.26
T108391,2024-10-03,C6036,P1053,S101,1,130.84,0,130.84
T108392,2024-02-15,C6016,P1079,S111,1,75.04,0,75.04
T108393,2024-11-11,C5096,P1093,S103,2,9.54,0,19.08
T108394,2024-05-01,C6167,P1013,S111,1,83.23,0,83.23
T108395,2024-01-05,C5700,P1063,S111,1,1.48,0,1.48
T108396,2024-03-24,C6796,P1012,S111,2,190.29,1,342.52
T108397,2024-03-06,C6533,P1001,S111,1,183.09,0,183.09
T108398,2024-12-24,C6906,P1085,S109,5,321.0,0,1605.0
T108399,2024-09-19,C5307,P1037,S110,2,285.77,0,571.54
T108400,2024-01-14,C6174,P1009,S104,2,118.85,0,237.7
T108401,2024-09-18,C5765,P1065,S101,2,568.2,0,1136.4
T108402,2024-02-26,C6819,P1060,S107,1,29.52,0,29.52
T108403,2024-09-28,C5254,P1001,S105,2,183.09,0,366.18
T108404,2024-09-14,C5459,P1092,S105,1,175.96,0,175.96
T108405,2024-07-20,C5241,P1047,S106,2,17.68,0,35.36
T108406,2024-04-11,C5676,P1080,S110,3,420.42,0,1261.26
T108407,2024-09-20,C6048,P1063,S101,1,1.48,0,1.48
T108408,2024-10-15,C6468,P1000,S106,1,28.57,0,28.57
T108409,2024-04-08,C5783,P1081,S106,1,268.18,0,268.18
T108410,2024-04-12,C6649,P1056,S108,2,525.76,0,1051.52
T108411,2024-06-06,C6628,P1059,S103,1,596.16,0,596.16
T108412,2024-12-13,C5494,P1072,S107,1,259.15,0,259.15
T108413,2024-09-18,C5848,P1075,S112,1,27.06,0,27.06
T108414,2024-06-18,C6685,P1033,S109,1,291.8,0,291.8
T108415,2024-12-21,C5962,P1006,S109,1,6.02,0,6.02
T108416,2024-08-18,C6345,P1015,S112,1,15.36,0,15.36
T108417,2024-11-24,C5752,P1094,S109,1,287.69,0,287.69
T108418,2024-03-10,C6591,P1004,S102,1,28.22,0,28.22
T108419,2024-10-15,C6265,P1026,S107,2,199.04,0,398.08
T108420,2024-06-11,C6573,P1044,S112,1,33.2,0,33.2
T108421,2024-08-28,C5141,P1065,S101,2,568.2,0,1136.4
T108422,2024-05-31,C5669,P1091,S105,1,279.21,0,279.21
T108423,2024-09-10,C6522,P1077,S112,3,53.8,0,161.4
T108424,2024-04-19,C5998,P1026,S104,2,199.04,0,398.08
T108425,2024-06-23,C5394,P1038,S110,1,25.2,0,25.2
T108426,2024-10-25,C5358,P1077,S106,2,53.8,0,107.6
T108427,2024-01-22,C5269,P1015,S105,1,15.36,0,15.36
T108428,2024-03-24,C6905,P1051,S110,2,11.55,0,23.1
T108429,2024-04-20,C6606,P1008,S109,1,29.24,0,29.24
T108430,2024-06-05,C5028,P1053,S108,1,130.84,0,130.84
T108431,2024-11-14,C5072,P1049,S101,3,74.15,1,200.2
T108432,2024-10-04,C6670,P1046,S106,1,5.08,0,5.08
T108433,2024-12-26,C5087,P1052,S106,2,8.16,0,16.32
T108434,2024-12-19,C6335,P1047,S103,1,17.68,0,17.68
T108435,2024-10-30,C5877,P1001,S111,1,183.09,0,183.09
T108436,2024-03-09,C6993,P1013,S107,2,83.23,0,166.46
T108437,2024-11-27,C5846,P1063,S107,1,1.48,0,1.48
T108438,2024-04-11,C5830,P1063,S109,2,1.48,0,2.96
T108439,2024-12-29,C6378,P1085,S109,3,321.0,0,963.0
T108440,2024-11-15,C5737,P1061,S102,1,163.04,0,163.04
T108441,2024-09-13,C6901,P1042,S107,1,71.2,0,71.2
T108442,2024-04-29,C5983,P1060,S107,1,29.52,0,29.52
T108443,2024-11-03,C6747,P1012,S108,1,190.29,0,190.29
T108444,2024-08-17,C6213,P1004,S105,2,28.22,0,56.44
T108445,2024-10-01,C6518,P1099,S109,1,152.47,0,152.47
T108446,2024-10-03,C6926,P1078,S111,1,102.27,0,102.27
T108447,2024-11-06,C6606,P1055,S106,2,2.49,0,4.98
T108448,2024-09-07,C5956,P1047,S110,1,17.68,0,17.68
T108449,2024-06-19,C5576,P1068,S108,1,105.89,0,105.89
T108450,2024-04-17,C5086,P1095,S110,2,346.02,0,692.04
T108451,2024-05-23,C6163,P1073,S109,2,344.68,0,689.36
T108452,2024-09-15,C5200,P1045,S105,1,20.96,0,20.96
T108453,2024-02-22,C6883,P1076,S110,1,158.33,1,142.5
T108454,2024-12-16,C5692,P1085,S103,1,321.0,0,321.0
T108455,2024-02-18,C6388,P1086,S108,1,20.4,1,18.36
T108456,2024-12-22,C6204,P1015,S107,1,15.36,0,15.36
T108457,2024-04-17,C6899,P1067,S112,2,135.11,0,270.22
T108458,2024-05-21,C5411,P1073,S110,1,344.68,0,344.68
T108459,2024-02-11,C6659,P1079,S111,1,75.04,0,75.04
T108460,2024-02-26,C5718,P1073,S107,1,344.68,0,344.68
T108461,2024-01-03,C5760,P1095,S102,2,346.02,0,692.04
T108462,2024-04-19,C6401,P1085,S110,2,321.0,0,642.0
T108463,2024-11-03,C6216,P1014,S111,1,140.0,0,140.0
T108464,2024-03-15,C6467,P1052,S106,1,8.16,0,8.16
T108465,2024-04-27,C6703,P1019,S111,2,157.28,1,283.1
T108466,2024-06-07,C6020,P1008,S111,1,29.24,0,29.24
T108467,2024-08-29,C5948,P1038,S107,1,25.2,0,25.2
T108468,2024-03-13,C5300,P1002,S108,1,191.81,0,191.81
T108469,2024-04-05,C5977,P1007,S107,3,250.56,0,751.68
T108470,2024-04-01,C6794,P1071,S108,1,17.19,0,17.19
T108471,2024-08-21,C6497,P1029,S109,2,32.02,1,57.64
T108472,2024-05-17,C5992,P1086,S110,2,20.4,1,36.72
T108473,2024-08-07,C6799,P1031,S112,1,52.15,0,52.15
T108474,2024-10-06,C6978,P1085,S105,2,321.0,0,642.0
T108475,2024-06-05,C5856,P1099,S110,1,152.47,0,152.47
T108476,2024-12-28,C6430,P1083,S109,1,40.38,0,40.38
T108477,2024-10-16,C5091,P1019,S111,1,157.28,0,157.28
T108478,2024-06-17,C5544,P1091,S112,2,279.21,0,558.42
T108479,2024-06-05,C6730,P1053,S107,1,130.84,0,130.84
T108480,2024-04-07,C6663,P1052,S102,2,8.16,0,16.32
T108481,2024-07-17,C6189,P1067,S105,4,135.11,1,486.4
T108482,2024-10-08,C6351,P1018,S105,1,117.86,0,117.86
T108483,2024-01-24,C6886,P1059,S112,1,596.16,0,596.16
T108484,2024-02-17,C6774,P1090,S110,1,266.21,0,266.21
T108485,2024-09-28,C5749,P1075,S108,1,27.06,0,27.06
T108486,2024-01-20,C6982,P1052,S105,2,8.16,0,16.32
T108487,2024-09-28,C5307,P1045,S111,1,20.96,0,20.96
T108488,2024-12-21,C6448,P1068,S103,1,105.89,0,105.89
T108489,2024-05-30,C5515,P1010,S106,1,18.18,0,18.18
T108490,2024-07-01,C5911,P1054,S110,1,250.09,1,225.08
T108491,2024-04-21,C6318,P1028,S104,1,311.94,0,311.94
T108492,2024-10-01,C6341,P1030,S109,2,10.6,0,21.2
T108493,2024-10-07,C6411,P1063,S110,1,1.48,0,1.48
T108494,2024-04-29,C6580,P1030,S109,1,10.6,0,10.6
T108495,2024-08-08,C5034,P1015,S112,1,15.36,0,15.36
T108496,2024-07-21,C6349,P1073,S112,1,344.68,0,344.68
T108497,2024-07-09,C6532,P1014,S106,1,140.0,0,140.0
T108498,2024-06-29,C6157,P1000,S109,1,28.57,0,28.57
T108499,2024-04-27,C5296,P1096,S103,1,234.47,0,234.47
T108500,2024-04-12,C5820,P1067,S102,2,135.11,1,243.2
T108501,2024-03-25,C5792,P1062,S103,1,258.92,0,258.92
